name,category,question,answer
Acme Translations,Entity,quién canta amy what you wanna do,Pure Prairie League
Acme Translations,Date,cuando ganaron la stanley cup los blackhawks,2015
Acme Translations,Entity,quien es el sheriff negro de Sillas de Montar Calientes,Cleavon Little
Acme Translations,Entity,quien es el ser humano más alto del mundo,Robert Wadlow
Acme Translations,Date,¿Cuándo juegan los Minnesota Vikings su primer partido?,1961-09-10
Acme Translations,Numeric,cuántos minutos dura un asalto de boxeo,3.0 minuto
Acme Translations,Entity,quién canta all i want for christmas is you,Mariah Carey
Acme Translations,Entity,quién cantó i think it's going to rain today,Randy Newman
Acme Translations,Entity,quiénes son los miembros del jurado de america's got talent,Simon Cowell
Acme Translations,Entity,quien gano la nba rookie del año de 2017,Malcolm Brogdon
Acme Translations,Numeric,¿Cuántas páginas tienen los libros de Harry Potter?,3407.0
Acme Translations,Numeric,¿Cuántas páginas hay en el libro «La Tierra de las Historias: El hechizo de los deseos»?,438.0
Acme Translations,Numeric,cuanto vale un real de a 8,50.0 2000.0 dólar estadounidense
Acme Translations,Entity,de quien es la cara en los billetes de un dolar,George Washington
Acme Translations,Date,cuándo se celebra el día del niño en la india,11-14
Acme Translations,Entity,quién cantó splish splash i was taking a bath,Bobby Darin
Acme Translations,Numeric,cuántos presidentes ha tenido estados unidos,45.0
Acme Translations,Numeric,a que edad la reina isabel se convirtió en reina,27.0 año terrestre
Acme Translations,Entity,¿Quien canta Moves like Jagger?,Maroon 5
Acme Translations,Entity,quien compuso la música para land of hope and glory,Edward Elgar
Acme Translations,Entity,quien canta la canción when will i be loved,Linda Ronstadt
Acme Translations,Entity,quién cantaba the bluest skies are in seattle,Perry Como
Acme Translations,Entity,¿Contra quién jugaron los Colts en la Super Bowl?,New York Jets
Acme Translations,Numeric,cuantos episodios tiene la segunda temporada de ataque a los titanes,12.0
Acme Translations,Entity,"quien hace de ""horton"" en ""horton hears a who""",Jim Carrey
Acme Translations,Date,¿Cuándo se estrenó el Príncipe de Bel Air?,1990-09-10
Acme Translations,Entity,¿Quién escribió el libro for whom the bell tolls?,Ernest Hemingway
Acme Translations,Entity,¿Quién tiene las más faltas técnicas de la NBA?,Rasheed Wallace
Acme Translations,Entity,quienes eran los miembros originales de canned heat,Bob Hite
Acme Translations,Entity,¿Quién escribió la canción Take This Job and Shove It?,David Allan Coe
Acme Translations,Entity,"¿Quién compuso la canción ""La casa del Sol naciente""?",Georgia Turner
Acme Translations,Entity,cuando aparecieron las primeras comunidades cristianas en bretaña,siglo I
Acme Translations,Entity,¿Donde se juega la  red river rivalry?,Dallas
Acme Translations,Entity,quién ganó el tour de francia el año pasado,Egan Bernal
Acme Translations,Date,cuando se escribió el libro una arruga en el tiempo,1960
Acme Translations,Entity,quien cantó originalmente the house of the rising sun,The Animals
Acme Translations,Entity,quién cantaba can you feel the love tonight,Nathan Lane
Acme Translations,Entity,que actores interpretaron a james bond,Pierce Brosnan
Acme Translations,Entity,quien canta finally it's happened to me,CeCe Peniston
Acme Translations,Entity,cuáles son los nombres de los cinco lagos,Lago Míchigan
Acme Translations,Numeric,¿cuáles son los códigos locales de new jersey?,609.0
Acme Translations,Entity,¿Quién ganó el torneo de comer perritos calientes del año pasado?,Joey Chestnut
Acme Translations,Entity,"quien hace la voz de ""tiana"" en tiana y el sapo",Anika Noni Rose
Acme Translations,Numeric,cuántos planetas hay en nuestro sistema solar,8.0
Acme Translations,Entity,cuáles son los principales aeropuertos de southwest airlines,Chicago
Acme Translations,Date,en qué año salió la película sonrisas y lágrimas,1965
Acme Translations,Date,Cuaándo se estrenó la película Blancanieves,1937
Acme Translations,Entity,cuál es el punto más bajo de la tierra,mar Muerto
Acme Translations,Numeric,cuántos días han pasado desde que michigan ganó a Ohio state,2892.0 día
Acme Translations,Date,cuándo salió la película original del exorcista,1973-12-26
Acme Translations,Entity,"¿Quién canta la canción ""I'm coming home""?",Diddy - Dirty Money
Acme Translations,Date,¿Cuándo se estrenó El Rey León en teatros?,2019-07-09
Acme Translations,Entity,Que actriz interpreta a Ginny Weasley,Bonnie Wright
Acme Translations,Numeric,cuantos parques hay en la ciudad de nueva york,1700.0
Acme Translations,Numeric,cuál es el salario medio en estados unidos,56516.0 dólar estadounidense
Acme Translations,Entity,quién interpretó a la madre en todo el mundo quiere a raymond,Doris Roberts
Acme Translations,Entity,donde se originó el apellido collins,Irlanda
Acme Translations,General,como se llaman los niños de gru: mi villano favorito,Edith
Acme Translations,Entity,quién cantaba la canción it's been awhile,Staind
Acme Translations,Entity,¿quién ganó el open de tenis de francia de este año?,Kevin Krawietz
Acme Translations,Date,cuando salió viernes 13,2017-05-26
Acme Translations,Entity,quien fue el primer presidente de justicia de la corte suprema,John Jay
Acme Translations,Entity,quién cantaba la canción original de hooked on a feeling,B. J. Thomas
Acme Translations,Entity,cuál fue la canción más popular en 1981,Bette Davis Eyes
Acme Translations,Entity,Quién es el actor que interpreta a Mathias en Longmire,Zahn McClarnon
Acme Translations,Entity,¿Donde esta el  7 mile bridge en los Cayos?,Estados Unidos
Acme Translations,Entity,"¿Quién cantaba la versión original de ""red red wine""?",Neil Diamond
Acme Translations,Date,¿cuándo tienes que haber nacido para ser considerado milenial?,1981-1996
Acme Translations,Entity,quien tiene más seguidores de instagram en el mundo,Cristiano Ronaldo
Acme Translations,Date,cuando salió rebelde sin causa,1955
Acme Translations,Date,cuándo fue la última vez que el manchester united ganó la champions league,2008
Acme Translations,Entity,Quién hizo de Billy en alguien voló sobre el nido del cuco,Brad Dourif
Acme Translations,Entity,quién cantó we're not gonna take it,Twisted Sister
Acme Translations,Entity,¿cuál es el segundo país más grande de suramérica?,Argentina
Acme Translations,Numeric,¿Cuántos capítulos tiene The Westing Game?,30.0
Acme Translations,Date,"donde ocurrió el milagro de ""hudson""",2009-01-15
Acme Translations,Entity,¿Quién tiene más victorias en la NFL?,Chicago Bears
Acme Translations,Entity,¿Quién es el golfista más viejo en ganar un torneo PGA?,Sam Snead
Acme Translations,Entity,quién tiene más guantes de oro en la historia de la MLB,Greg Maddux
Acme Translations,Numeric,cuál es la población de fargo en dakota del norte,122359.0
Acme Translations,Entity,quién canta here we go again on my own,Whitesnake
Acme Translations,Entity,quién consiguió el porcentaje más alto de bateo en la liga americana en 2011,Miguel Cabrera
Acme Translations,Entity,donde se encuentran los alces en los estados unidos,Idaho
Acme Translations,Entity,¿Quién es el presentador original de El Precio Justo?,Bill Cullen
Acme Translations,Entity,qué capa de la epidermis es responsable de la división y del reemplazo celular,Capa basal
Acme Translations,Numeric,cuál es la elevación de roswell en nuevo mexico,3573.0 pie
Acme Translations,Entity,quien se va a presentar a la presidencia en el partido demócrata en el 2020,Joe Biden
Acme Translations,Entity,cuales son los nombres de los personajes de stranger things,Once
Acme Translations,Date,cuando sale la proxima pelicula de marvel,2019-11-08
Acme Translations,Entity,¿quién escribió el libro de los corintios en la biblia?,Pablo de Tarso
Acme Translations,Entity,quien fue el bateria origina de Guns and roses,Rob Gardner
Acme Translations,Numeric,cual era la población de los estados unidos en 1970,203200000.0
Acme Translations,Entity,cuáles son los colores de alpha chi omega,verde oliva
Acme Translations,Entity,Quien escribió la canción Cantando Bajo la Lluvia.,Arthur Freed
Acme Translations,Entity,cual es la película más taquillera de todos los tiempos,Vengadores: Endgame
Acme Translations,Entity,qué actor hace de james bond,Roger Moore
Acme Translations,Entity,cuál es la capital de los emiratos árabes unidos,Abu Dabi
Acme Translations,Entity,¿quién tocaba la guitarra en la canción Valerie de los Monkees?,Louis Shelton
Acme Translations,Entity,quien hace la voz de ellie en the last of us,Ashley Johnson
Acme Translations,Numeric,cuántas temporadas hay de chicago pd,6.0
Acme Translations,Date,cuándo se juega la próxima copa del mundo,2022
Acme Translations,Entity,"quien es el coordinador ofensivo de los ""tampa bay buccaneers""",Byron Leftwich
Acme Translations,Entity,quién fue la última persona ejecutada por un pelotón de fusilamiento en los estados unidos,Ronnie Lee Gardner
Acme Translations,Entity,dónde se filmó la sexta temporada de juego de tronos,Croacia
Acme Translations,Entity,de quién hace la voz tom hanks en toy story,Sheriff Woody
Acme Translations,Entity,quién tiene el porcentaje más alto en bases en la mlb,Ted Williams
Acme Translations,Date,¿Cuándo declaró USA la guerra en Vietnam?,1971
Acme Translations,Entity,cuál es el aeropuerto mas grande de los estados unidos,Aeropuerto Internacional Hartsfield-Jackson
Acme Translations,Entity,quien canta don't be afraid of the dark,Robert Cray
Acme Translations,Entity,quien dijo aún no hemos comenzado a luchar,John Paul Jones
Acme Translations,Entity,Quién canta we are never getting back together,Taylor Swift
Acme Translations,Date,¿Cuándo se usaron por primera vez las luces eléctricas del árbol de navidad?,1882
Acme Translations,Entity,quien jugó en la Super Bowl en 2014,Seattle Seahawks
Acme Translations,Numeric,"cual es la temperatura en ""palo alto"" ""california""",69.0 escala Fahrenheit
Acme Translations,Entity,"¿Quién dijo ""life is a bowl of cherries""?",Lew Brown
Acme Translations,Entity,quién fue el cuarto primer ministro de india,Morarji Desai
Acme Translations,Entity,que países forman la unión europea,Alemania
Acme Translations,Entity,¿cuáles son los tres estados con más población de los estados unidos?,Florida
Acme Translations,Numeric,cuál es la diferencia entre el tiempo del pacífico y el tiempo de la montaña,1.0 hora
Acme Translations,Numeric,cuántos votos obtuvo cada estado bajo los artículos de la confederación,1.0
Acme Translations,Entity,quién está en el grupo de inglaterra en la copa mundial,Tonga
Acme Translations,Date,cuando salió days of our lives,1965-11-08
Acme Translations,Entity,cuál es la mayor cascada de los estados unidos,Oloʻupena Falls
Acme Translations,Entity,dónde se encuentra ubicada la falla de san andreas,Estados Unidos
Acme Translations,Numeric,¿Cuántos episodios de The Waltons hay?,221.0 episodio
Acme Translations,Date,cuándo ganaron los detroit tigers la serie mundial,1984
Acme Translations,Date,cuando ascendió el manchester city a la premier league,1992
Acme Translations,Numeric,cuanto mide el pico Pikes en Colorado,4302.0 metros
Acme Translations,Date,cuándo se estrenó Capitán América: El primer vengador,2011-07-19
Acme Translations,Entity,¿Quien salia en Las Calles de San Francisco?,Richard Hatch
Acme Translations,Date,quién sacó el primer teléfono de pantalla táctil,1992
Acme Translations,Entity,cual es el nombre de la malvada bruja del oeste,Elphaba
Acme Translations,Date,cuando se convirtió nueva zelanda en una colonia británica,1840
Acme Translations,Date,cuando abrieron harry potter y el legado maldito en broadway,2018-04-22
Acme Translations,Entity,¿Dónde tiene lugar la historia de La Cenicienta?,Francia
Acme Translations,Entity,quién es el cantante principal en pearl jam,Eddie Vedder
Acme Translations,Entity,quién está en la división de los patriots de nueva inglaterra,New York Jets
Acme Translations,Entity,quien es el quarterback de los cincinnati bengals,Andy Dalton
Acme Translations,Numeric,cuántas veces ha ganado inglaterra la copa mundial,1.0
